RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1,1,2025-02-04 13:20:39.7842471,100,Info,Microsoft-Windows-WindowsBackup,Microsoft-Windows-WindowsBackup/ActionCenter,1480,2896,WIN-TBJN73HR3NM,0,S-1-5-19,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001aa5910.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""hc_stateid"",""#text"":""1""},{""@Name"":""pwszTimeStamp""}]}}"
1,1,2025-02-04 14:37:35.5064737,4000,Info,Microsoft-Windows-LanguagePackSetup,Microsoft-Windows-LanguagePackSetup/Operational,2992,2700,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001aae590.evtx,0x4000000000000000,0,"{""EventData"":""""}"
2,2,2025-02-04 14:37:35.5064737,4001,Info,Microsoft-Windows-LanguagePackSetup,Microsoft-Windows-LanguagePackSetup/Operational,2992,2700,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001aae590.evtx,0x4000000000000000,0,"{""EventData"":""""}"
1,1,2025-02-04 13:20:39.7842471,100,Info,Microsoft-Windows-WindowsBackup,Microsoft-Windows-WindowsBackup/ActionCenter,1480,2896,WIN-TBJN73HR3NM,0,S-1-5-19,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001adde00.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""hc_stateid"",""#text"":""1""},{""@Name"":""pwszTimeStamp""}]}}"
1,1,2025-02-04 13:19:26.9633192,42,Info,Microsoft-Windows-WindowsUpdateClient,Microsoft-Windows-WindowsUpdateClient/Operational,920,2068,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001b36e00.evtx,0x4000000000000480,0,"{""EventData"":{""Data"":[{""@Name"":""hc_stateid"",""#text"":""0""},{""@Name"":""restartDate""},{""@Name"":""restartTime""}]}}"
2,2,2025-02-04 13:19:26.9633192,42,Info,Microsoft-Windows-WindowsUpdateClient,Microsoft-Windows-WindowsUpdateClient/Operational,920,2068,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001b36e00.evtx,0x4000000000000480,0,"{""EventData"":{""Data"":[{""@Name"":""hc_stateid"",""#text"":""0""},{""@Name"":""restartDate""},{""@Name"":""restartTime""}]}}"
3,3,2025-02-04 13:19:26.9633192,30,Info,Microsoft-Windows-WindowsUpdateClient,Microsoft-Windows-WindowsUpdateClient/Operational,920,2068,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001b36e00.evtx,0x4000000000000001,0,"{""EventData"":""""}"
4,4,2025-02-04 15:45:09.7781295,42,Info,Microsoft-Windows-WindowsUpdateClient,Microsoft-Windows-WindowsUpdateClient/Operational,920,260,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001b36e00.evtx,0x4000000000000480,0,"{""EventData"":{""Data"":[{""@Name"":""hc_stateid"",""#text"":""0""},{""@Name"":""restartDate""},{""@Name"":""restartTime""}]}}"
1,1,2025-02-04 13:19:26.9633192,42,Info,Microsoft-Windows-WindowsUpdateClient,Microsoft-Windows-WindowsUpdateClient/Operational,920,2068,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001b3ab20.evtx,0x4000000000000480,0,"{""EventData"":{""Data"":[{""@Name"":""hc_stateid"",""#text"":""0""},{""@Name"":""restartDate""},{""@Name"":""restartTime""}]}}"
2,2,2025-02-04 13:19:26.9633192,42,Info,Microsoft-Windows-WindowsUpdateClient,Microsoft-Windows-WindowsUpdateClient/Operational,920,2068,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001b3ab20.evtx,0x4000000000000480,0,"{""EventData"":{""Data"":[{""@Name"":""hc_stateid"",""#text"":""0""},{""@Name"":""restartDate""},{""@Name"":""restartTime""}]}}"
3,3,2025-02-04 13:19:26.9633192,30,Info,Microsoft-Windows-WindowsUpdateClient,Microsoft-Windows-WindowsUpdateClient/Operational,920,2068,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001b3ab20.evtx,0x4000000000000001,0,"{""EventData"":""""}"
4,4,2025-02-04 15:45:09.7781295,42,Info,Microsoft-Windows-WindowsUpdateClient,Microsoft-Windows-WindowsUpdateClient/Operational,920,260,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001b3ab20.evtx,0x4000000000000480,0,"{""EventData"":{""Data"":[{""@Name"":""hc_stateid"",""#text"":""0""},{""@Name"":""restartDate""},{""@Name"":""restartTime""}]}}"
1,1,2025-02-04 13:46:12.2462411,5008,Error,Microsoft-Windows-HomeGroup-ControlPanel,Microsoft-Windows-HomeGroup Control Panel/Operational,1916,612,WIN-TBJN73HR3NM,0,S-1-5-21-4155376174-509444641-1072743315-1000,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001c85590.evtx,Classic,0,"{""EventData"":{""Data"":{""@Name"":""Error"",""#text"":""Unspecified error, ""}}}"
2,2,2025-02-04 13:46:17.8925640,5008,Error,Microsoft-Windows-HomeGroup-ControlPanel,Microsoft-Windows-HomeGroup Control Panel/Operational,1916,2336,WIN-TBJN73HR3NM,0,S-1-5-21-4155376174-509444641-1072743315-1000,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001c85590.evtx,Classic,0,"{""EventData"":{""Data"":{""@Name"":""Error"",""#text"":""Unspecified error, ""}}}"
1,1,2025-02-04 13:46:12.2462411,5008,Error,Microsoft-Windows-HomeGroup-ControlPanel,Microsoft-Windows-HomeGroup Control Panel/Operational,1916,612,WIN-TBJN73HR3NM,0,S-1-5-21-4155376174-509444641-1072743315-1000,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001e89900.evtx,Classic,0,"{""EventData"":{""Data"":{""@Name"":""Error"",""#text"":""Unspecified error, ""}}}"
2,2,2025-02-04 13:46:17.8925640,5008,Error,Microsoft-Windows-HomeGroup-ControlPanel,Microsoft-Windows-HomeGroup Control Panel/Operational,1916,2336,WIN-TBJN73HR3NM,0,S-1-5-21-4155376174-509444641-1072743315-1000,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001e89900.evtx,Classic,0,"{""EventData"":{""Data"":{""@Name"":""Error"",""#text"":""Unspecified error, ""}}}"
1,1,2025-02-04 15:44:36.6242332,1,Error,Microsoft-Windows-UAC,Microsoft-Windows-UAC/Operational,3032,1696,WIN-TBJN73HR3NM,0,S-1-5-21-4155376174-509444641-1072743315-1000,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8001f7c5a0.evtx,Classic,0,"{""EventData"":""""}"
1,1,2025-02-04 14:37:35.5064737,4000,Info,Microsoft-Windows-LanguagePackSetup,Microsoft-Windows-LanguagePackSetup/Operational,2992,2700,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8002b8ba30.evtx,0x4000000000000000,0,"{""EventData"":""""}"
2,2,2025-02-04 14:37:35.5064737,4001,Info,Microsoft-Windows-LanguagePackSetup,Microsoft-Windows-LanguagePackSetup/Operational,2992,2700,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa8002b8ba30.evtx,0x4000000000000000,0,"{""EventData"":""""}"
1,1,2025-02-04 13:18:34.0792263,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,920,2480,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa80034c21f0.evtx,0x4000000000000000,0,"{""EventData"":""""}"
1,1,2025-02-04 13:18:34.0792263,306,Verbose,Microsoft-Windows-Bits-Client,Microsoft-Windows-Bits-Client/Operational,920,2480,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa80034c22f0.evtx,0x4000000000000000,0,"{""EventData"":""""}"
1,1,2025-02-04 14:30:38.2837409,701,Info,Microsoft-Windows-Application-Experience,Microsoft-Windows-Application-Experience/Program-Telemetry,2672,388,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800382a1b0.evtx,0x1000000000000000,0,"{""EventData"":""""}"
1,1,2025-02-04 14:30:38.2837409,701,Info,Microsoft-Windows-Application-Experience,Microsoft-Windows-Application-Experience/Program-Telemetry,2672,388,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800382b2c0.evtx,0x1000000000000000,0,"{""EventData"":""""}"
1,1,2025-02-05 05:15:15.8401411,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,840,1548,37L4247F27-25,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800384b010.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-04 21:15:14.9353395""},{""@Name"":""ErrorCode"",""#text"":""232""},{""@Name"":""Duration (ms)"",""#text"":""904""},{""@Name"":""Reason"",""#text"":""0""}]}}"
2,2,2025-02-04 13:17:24.0243030,1015,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,896,2804,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800384b010.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""RB_IoReadBytes"",""#text"":""804930560""},{""@Name"":""RB_CacheHitBytes"",""#text"":""0""},{""@Name"":""RB_PrefetchBytes"",""#text"":""0""},{""@Name"":""RB_CacheHitPercentage"",""#text"":""0""},{""@Name"":""RB_IoReadCount"",""#text"":""31075""},{""@Name"":""RB_CacheHitCount"",""#text"":""0""},{""@Name"":""RB_PrefetchReadCount"",""#text"":""0""},{""@Name"":""RB_PrefetchDiskTimeUs"",""#text"":""0""}]}}"
3,3,2025-02-04 13:17:24.2583034,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,896,2804,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800384b010.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-04 21:17:23.9151028""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""343""},{""@Name"":""Reason"",""#text"":""0""}]}}"
4,4,2025-02-04 13:36:09.7644006,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,896,1812,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800384b010.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-04 21:36:09.3943795""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""375""},{""@Name"":""Reason"",""#text"":""1""}]}}"
5,5,2025-02-04 13:56:52.6188303,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,896,2940,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800384b010.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-04 21:56:32.5916848""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""20030""},{""@Name"":""Reason"",""#text"":""1""}]}}"
6,6,2025-02-04 14:06:05.5791976,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,896,2832,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800384b010.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-04 22:06:05.3921869""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""187""},{""@Name"":""Reason"",""#text"":""1""}]}}"
7,7,2025-02-04 14:27:35.5294199,1018,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,896,1592,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800384b010.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""DiskAssessmentTimestamp"",""#text"":""2025-02-04 22:27:34.8898187""},{""@Name"":""ErrorCode"",""#text"":""1100""},{""@Name"":""Duration (ms)"",""#text"":""640""}]}}"
8,8,2025-02-04 14:36:34.7755670,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,896,196,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800384b010.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-04 22:36:34.4167664""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""359""},{""@Name"":""Reason"",""#text"":""1""}]}}"
9,9,2025-02-04 14:40:08.5895425,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,896,612,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800384b010.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-04 22:40:08.4023422""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""187""},{""@Name"":""Reason"",""#text"":""1""}]}}"
10,10,2025-02-04 15:47:37.8155967,1016,Info,Microsoft-Windows-ReadyBoost,Microsoft-Windows-ReadyBoost/Operational,896,1036,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa800384b010.evtx,0x8000000000002000,0,"{""EventData"":{""Data"":[{""@Name"":""BootPlanTimestamp"",""#text"":""2025-02-04 23:47:37.3925725""},{""@Name"":""ErrorCode"",""#text"":""0""},{""@Name"":""Duration (ms)"",""#text"":""437""},{""@Name"":""Reason"",""#text"":""1""}]}}"
1,1,2025-02-04 14:30:37.7533399,900,Info,Microsoft-Windows-Application-Experience,Microsoft-Windows-Application-Experience/Program-Inventory,2700,2992,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa80038a7010.evtx,0x800000000000000,0,"{""UserData"":{""IEAddOnChangeInfoEvent"":{""Name"":""XML HTTP"",""Type"":""ActiveX"",""Publisher"":""Microsoft Corporation"",""CLSID"":""f6d90f16-9c73-11d3-b32e-00c04f990bb4"",""FileName"":""msxml3.dll"",""FileID"":""0000e7055d6cacb8c3fae06dc10ad480c8e6b8b7b592"",""Language"":""0"",""FileVersion"":""8.110.7601.17514""}}}"
2,2,2025-02-04 14:30:37.7533399,900,Info,Microsoft-Windows-Application-Experience,Microsoft-Windows-Application-Experience/Program-Inventory,2700,2992,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa80038a7010.evtx,0x800000000000000,0,"{""UserData"":{""IEAddOnChangeInfoEvent"":{""Name"":""XML Data Source Object"",""Type"":""ActiveX"",""Publisher"":""Microsoft Corporation"",""CLSID"":""f6d90f14-9c73-11d3-b32e-00c04f990bb4"",""FileName"":""msxml3.dll"",""FileID"":""0000e7055d6cacb8c3fae06dc10ad480c8e6b8b7b592"",""Language"":""0"",""FileVersion"":""8.110.7601.17514""}}}"
3,3,2025-02-04 14:30:37.7533399,900,Info,Microsoft-Windows-Application-Experience,Microsoft-Windows-Application-Experience/Program-Inventory,2700,2992,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa80038a7010.evtx,0x800000000000000,0,"{""UserData"":{""IEAddOnChangeInfoEvent"":{""Name"":""Free Threaded XML DOM Document"",""Type"":""ActiveX"",""Publisher"":""Microsoft Corporation"",""CLSID"":""f6d90f12-9c73-11d3-b32e-00c04f990bb4"",""FileName"":""msxml3.dll"",""FileID"":""0000e7055d6cacb8c3fae06dc10ad480c8e6b8b7b592"",""Language"":""0"",""FileVersion"":""8.110.7601.17514""}}}"
4,4,2025-02-04 14:30:37.7533399,900,Info,Microsoft-Windows-Application-Experience,Microsoft-Windows-Application-Experience/Program-Inventory,2700,2992,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa80038a7010.evtx,0x800000000000000,0,"{""UserData"":{""IEAddOnChangeInfoEvent"":{""Name"":""XML DOM Document"",""Type"":""ActiveX"",""Publisher"":""Microsoft Corporation"",""CLSID"":""f6d90f11-9c73-11d3-b32e-00c04f990bb4"",""FileName"":""msxml3.dll"",""FileID"":""0000e7055d6cacb8c3fae06dc10ad480c8e6b8b7b592"",""Language"":""0"",""FileVersion"":""8.110.7601.17514""}}}"
5,5,2025-02-04 14:30:37.7533399,900,Info,Microsoft-Windows-Application-Experience,Microsoft-Windows-Application-Experience/Program-Inventory,2700,2992,WIN-TBJN73HR3NM,0,S-1-5-18,,,,,,,,,,,False,C:\Users\chua0\Downloads\new\evtx_dir\file.968.0xfffffa80038a7010.evtx,0x800000000000000,0,"{""UserData"":{""IEAddOnChangeInfoEvent"":{""Name"":""XML Data Source Object 3.0"",""Type"":""ActiveX"",""Publisher"":""Microsoft Corporation"",""CLSID"":""f5078f39-c551-11d3-89b9-0000f81fe221"",""FileName"":""msxml3.dll"",""FileID"":""0000e7055d6cacb8c3fae06dc10ad480c8e6b8b7b592"",""Language"":""0"",""FileVersion"":""8.110.7601.17514""}}}"
